,Autism,Multiple Sclerosis,Crohn's Disease,Ulcerative Colitis,Irritable Bowel Syndrome,Cirrhosis,Type 2 Diabetes,Obesity,Pouchitis,Short Bowel Syndrome,Acquired Immunodeficiency Syndrome,Psoriasis,Cystic Fibrosis,Chronic Obstructive Pulmonary Disease,Inflammatory Bowel Disease,Parkinson's Disease,Alzheimer's Disease,Atherosclerosis,Type 1 Diabetes,Caries,Allergy,Behcet's Disease,Sjögren Syndrome,Hepatitis B,Tuberculosis,Asthma,Rheumatoid Arthritis,Blepharitis,Polycystic Ovary Syndrome,Trachoma,Megaesophagus,Pneumonia,Hypertension,Viral Diarrhea,Spondyloarthritis,Transient Ischemic Attack,Denture Stomatitis,Coronary Heart Disease,Acne,Vitiligo,Appendicitis,Postmenopausal,Psoriatic Arthritis,Botulism,Idiopathic Pulmonary Fibrosis,Rett Syndrome,Gingivitis,Anorexia Nervosa,Pancreatitis,Ascites,Alcoholism,Gastroenteritis,Hepatitis C,Schizophrenia,Cervicitis,Smoking,Pregnancy,Hyperthyroidism,Otitis Media,Prediabetes,Chlamydia,Azoospermia,Hyperlipidemia,Oligoasthenoteratozoospermia,Attention Deficit Hyperactivity Disorder,Osteoarthritis,Bronchiectasis,Wilson's Disease,Bronchiolitis,Keratitis,Anovulation,Silicosis,Urolithiasis,Endometriosis,Urogenital Schistosomiasis,Cholestasis,Diarrhea,Pediculosis,Rosacea,Fibromyalgia,Sepsis,Intrahepatic Cholangiocarcinoma,Osteoporosis,Miscarriage,Huntington's Disease,Vestibulodynia,Hyperglycemia,Migraine,Traumatic Brain Injury,Vulvodynia,Fatigue,Sarcopenia
Anovulation,0.10147651372376074,0.17712010693022204,0.29319773580418673,0.29244882593280086,0.32444284226152503,0.1720618004029213,0.2823578263022298,0.32147983186609175,0.3468439878096479,0.3990119375605064,0.22184215999396065,0.338555583384672,0.2956720221668581,0.29515138076596903,0.3382550457458692,0.21751420645833272,0.254713916148637,0.32444284226152503,0.3130553142242841,0.3434147975799544,0.21800350970458993,0.170405729136922,0.02649064714130087,0.2522483346020447,0.23918243661746993,0.3234460877023925,0.24073610748631805,0.19867985355975656,0.5803810000880092,0.15294382258037448,0.28239124736245247,0.24428825377502134,0.2986668343393224,0.16222142113076252,0.21677749238102997,0.17576247754451407,0.16222142113076252,0.2918818286451252,0.12725695259515554,0.19088542889273333,0.309344112444873,0.3605104389394541,0.25080102736500653,0.1748149640244195,0.1748149640244195,0.16062314155080887,0.1675415633166782,0.35485529775017777,0.3167914523216337,0.23122932520643197,0.254383485553159,0.28027592733560525,0.32002844823759896,0.295663352322935,0.08111071056538126,0.2589131342368177,0.2766857855464298,0.2908375253735554,0.20857039859669468,0.35410026391408517,0.24210006235312614,0.0,0.3701780228629407,0.24525573579398632,0.3437880340748319,0.28573838340637203,0.18857857160117855,0.21073180760588117,0.14048787173725408,0.1748149640244195,0.9999999999999996,0.1938916835823703,0.3211820274187865,0.37546963074131906,0.2051956704170308,0.36602088993120135,0.16222142113076252,0.19867985355975656,0.14673479641335552,0.23293638560678984,0.24333213169614373,0.28701892394096395,0.3453058694201201,0.46019501151311254,0.14273582042094193,0.08111071056538126,0.32372425258136256,0.24210006235312606,0.13834289277321493,0.08111071056538126,0.08111071056538126,0.3065696697424829
Silicosis,0.29906687176753605,0.3915001193104886,0.40118870990143907,0.46409548089225733,0.2151411496801908,0.33806170189140655,0.4160759407894237,0.42108908477425233,0.19166296949998196,0.29398736610366677,0.43586861222655665,0.44543540318737407,0.5134981863738189,0.41680621636833126,0.3987558290233815,0.36983525454115357,0.32172044250666554,0.3346640106136302,0.4228684594411694,0.27602622373694163,0.4672653282596555,0.42374125388768263,0.3122880233435306,0.45430891306042065,0.440567110531401,0.43690409523281065,0.4307595292859186,0.2439750182371333,0.26726124191242434,0.1690308509457033,0.27048137303735564,0.46497094022432583,0.40536310738187714,0.17928429140015903,0.47915742374995507,0.4316658473017158,0.11952286093343935,0.45878430894889877,0.32816506165694675,0.304724700110022,0.3190896140869863,0.31391443747059183,0.36957457414391826,0.3005371535187643,0.6010743070375288,0.2603595875821329,0.246885359939347,0.3758390701823954,0.42013487976039726,0.3620300534999659,0.41233896153983224,0.45430891306042065,0.4322876205405228,0.3716116764786034,0.17928429140015903,0.46823938354302497,0.39072951343551304,0.38571428571428584,0.39271797163844374,0.34786262139146895,0.4586824722938631,0.11952286093343935,0.4331798560007007,0.40657855630736295,0.31662379343065183,0.4210574512930241,0.44461601150138275,0.379536057638295,0.4140393356054125,0.3864049116669827,0.19389168358237027,1.0000000000000004,0.30425553170226594,0.3872983346207418,0.3401680257083044,0.40451991747794536,0.17928429140015903,0.14638501094228,0.2162249910469341,0.3604121352236838,0.4780914437337576,0.21147221305507238,0.4134282071016772,0.2869022920265155,0.21033219281984752,0.11952286093343935,0.3180216977705209,0.3440118542203974,0.356753034006338,0.11952286093343935,0.179284291400159,0.2258769757263128
Urolithiasis,0.0884651736929383,0.21055872190307898,0.2738612787525831,0.23533936216582085,0.31112698372208086,0.2,0.29230769230769243,0.3269695565478397,0.30237157840738177,0.18973665961010275,0.290096267049137,0.25298221281347033,0.2577608930115306,0.27874925905782666,0.2653955210788148,0.24797048554642082,0.2537765074298062,0.36769552621700474,0.3184011783031395,0.2449489742783178,0.2764378961860353,0.24140393963016743,0.11547005383792514,0.31764055532639357,0.20851441405707474,0.313304179995183,0.2698314080385102,0.17320508075688779,0.3162277660168379,0.06666666666666667,0.270801280154532,0.2662069528248342,0.32889058071721533,0.21213203435596428,0.2645751311064591,0.18727643676692465,0.1414213562373095,0.27142045749759075,0.22188007849009167,0.1386750490563073,0.2696799449852968,0.3428571428571428,0.2811127713994909,0.1270001270001905,0.3048003048004572,0.19603921176392133,0.18257418583505536,0.27068621693278583,0.34981835480136303,0.37796447300922725,0.2661196575436463,0.26877277758387147,0.2789943329851663,0.2729152956884053,0.07071067811865475,0.3077935056255463,0.26130983196739516,0.23664319132398465,0.14142135623730948,0.48019603839902475,0.27136021011998723,0.1414213562373095,0.32271371855584974,0.3741657386773941,0.2622440272428743,0.3170375695604868,0.19727878476642874,0.24494897427831783,0.20412414523193154,0.1524001524002286,0.32118202741878643,0.30425553170226594,1.0000000000000004,0.45825756949558416,0.3577708763999663,0.2735053835031311,0.21213203435596428,0.23094010767585035,0.12792042981336627,0.2436830796320686,0.33587572106361013,0.3336230624913196,0.3010306778827512,0.33946736991660215,0.14517323726225953,0.1414213562373095,0.3010306778827512,0.21105794120443455,0.10050378152592121,0.1414213562373095,0.07071067811865475,0.32071349029490925
Endometriosis,0.2091340719285308,0.4901085873544209,0.6075745430783172,0.6098437018280515,0.47834038488248526,0.2727723627949905,0.5455447255899815,0.5521177907240947,0.28867513459481287,0.3450327796711773,0.5275349613399979,0.5405513548181778,0.4821260422141851,0.39772203026137154,0.4826170890658405,0.46949767288343275,0.3980335009325602,0.4166190448976484,0.5293777781178299,0.38604401609572436,0.5655346358155589,0.5470476064693481,0.2519763153394849,0.46654227197788717,0.4663911490731227,0.546948617285332,0.5724642834319394,0.15748519708717806,0.4657942525560894,0.07273929674533079,0.38948109927893404,0.4937745166984955,0.5532256082867169,0.1928791874526149,0.546420790483039,0.4086706892219257,0.07715167498104596,0.5460154963310493,0.30261376633440124,0.2874830780176813,0.5590653920196751,0.4831967569511263,0.4771187236136982,0.3879917968315855,0.41570549660527023,0.24445293254085643,0.19920476822239894,0.44301431381276035,0.5825689676754737,0.5086180942860992,0.508130614420619,0.453212492778519,0.48197897496024933,0.4880201392023744,0.2700308624336608,0.5597170785495567,0.50442963280249,0.5348405573334055,0.3526933713419246,0.37424059428256,0.39477101697586164,0.07715167498104596,0.5799451149344538,0.32076651393589245,0.3678836036909798,0.5806452980511962,0.2869984013336702,0.44543540318737435,0.3563483225498994,0.3464212471710585,0.3754696307413193,0.38729833462074187,0.45825756949558427,0.9999999999999998,0.4147575310031268,0.4724964947368945,0.1928791874526149,0.22047927592204924,0.2791452631195413,0.5317600752351938,0.5207738061220606,0.3640126041546322,0.6055822634389363,0.4208968935634214,0.28285176387588795,0.2700308624336608,0.4824129895191526,0.5016881674068243,0.2741465395665706,0.2700308624336608,0.2121671061978764,0.262445329583912
Urogenital Schistosomiasis,0.1318760946791574,0.20402356668666202,0.36742346141747684,0.35082320772281184,0.31622776601683794,0.11180339887498948,0.25800784355766815,0.26111648393354686,0.1690308509457033,0.24748737341529164,0.2702812388086678,0.25927248643506745,0.2881854393574165,0.21575848566842284,0.4285973077072617,0.1956984219160327,0.19506489808627492,0.22135943621178655,0.2373222262672837,0.15214515486254615,0.2704335932501896,0.269897809524655,0.07745966692414832,0.3278150188248919,0.30306406267810204,0.2977420137442251,0.28492064734044625,0.12909944487358058,0.3889087296526012,0.14907119849998596,0.1926686588971131,0.27778652654639086,0.2604618505402557,0.23717082451262844,0.3169328455231938,0.2093814215973923,0.07905694150420947,0.2844912156790807,0.2480694691784169,0.1860521018838127,0.4221158824088692,0.28749445424997294,0.24445060351935238,0.2839809171235324,0.2271847336988259,0.09393364366277242,0.2041241452319315,0.2594026207002702,0.308770113597232,0.39440531887330776,0.24794235184023244,0.3824508552957072,0.28593138470052004,0.2203706386767634,0.3162277660168379,0.27529888064467417,0.33709993123162113,0.2834733547569205,0.24846467329894412,0.2300894966542111,0.40451991747794536,0.0,0.3183572699835068,0.29880715233359845,0.18848425873126298,0.25318484177091666,0.22056438662814234,0.22821773229381925,0.22821773229381925,0.1987866419864727,0.2051956704170308,0.34016802570830446,0.35777087639996635,0.4147575310031268,1.0000000000000004,0.35675303400633795,0.23717082451262844,0.32274861218395146,0.23836564731139806,0.20433447413392491,0.316227766016838,0.4196271637081412,0.2734570552425864,0.3105295017040594,0.13912166872805048,0.15811388300841894,0.29449221333816994,0.21911495530055372,0.13483997249264842,0.15811388300841894,0.15811388300841894,0.11952286093343936
Cholestasis,0.319248836037226,0.46391093764913616,0.520156486610299,0.5699124492412843,0.3545621041711672,0.2564112970341854,0.5172056931629719,0.5677964060791462,0.215365246126974,0.4504687313477793,0.532625887127529,0.5645874766225499,0.5979825205398818,0.47649639374890296,0.504077109532462,0.4654400384586468,0.4428454177662812,0.4351444005737052,0.5788350433964758,0.44973403502592735,0.5217688019520175,0.5290486946131058,0.2500216440847121,0.5429775118793297,0.5702981478261087,0.5534170368717105,0.5466692054575001,0.26318067798390765,0.522543728363424,0.18993429409939658,0.40679974080915116,0.6067419560296345,0.5700168525957418,0.24174688920761409,0.527644853011086,0.4559455193134027,0.12087344460380703,0.5799605962380765,0.316069770620507,0.39508721327563356,0.5839247578124294,0.3744418940816674,0.3915483425193071,0.3762981997681123,0.5065552689186126,0.3351111237196426,0.31209389196617954,0.5508492378810511,0.5979825205398818,0.5743073230052637,0.5391493258829394,0.5986675130977225,0.55640121277933,0.5183597403550531,0.24174688920761409,0.5495290968620473,0.5497665061952393,0.6260427294301529,0.4489585085284259,0.3322493196224942,0.49822589623943564,0.08058229640253801,0.5624662802055924,0.3959441875175622,0.3735685064711868,0.4774292910355707,0.37470006725398425,0.46524210519923526,0.34893157889942655,0.36182519208472336,0.36602088993120135,0.4045199174779451,0.2735053835031311,0.47249649473689387,0.3567530340063378,0.9999999999999994,0.24174688920761409,0.29607826273189614,0.3401506715249037,0.3702701897110718,0.614440010069352,0.47524845652175735,0.5253049529981688,0.49236596391733073,0.3308805160983776,0.08058229640253801,0.5574664807327506,0.4982258962394356,0.3665110041301596,0.08058229640253801,0.22160131510697956,0.2436579615492691
Diarrhea,0.052128603514268686,0.19851666679418606,0.19364916731037082,0.2080125735844609,0.15,0.17677669529663687,0.21757131728816848,0.19266865889711307,0.26726124191242434,0.27950849718747367,0.22792115291927587,0.2608745973749754,0.2603778219616477,0.26533431525261614,0.26064301757134345,0.20628424925175867,0.2243088616368177,0.19999999999999998,0.21442250696755893,0.28867513459481287,0.2137965276235341,0.19695964928958382,0.16329931618554516,0.21596710639534,0.22116293423234568,0.2215395102486845,0.18549962900111297,0.3061862178478973,0.27950849718747367,0.35355339059327373,0.2611164839335467,0.18823674154144757,0.19380063324460367,0.9999999999999998,0.1670382761952652,0.24077170617153837,0.12499999999999997,0.17992804317122013,0.19611613513818402,0.24514516892273003,0.19069251784911845,0.2020305089104421,0.27607881518711636,0.13470397652008118,0.31430927854685603,0.14852213144650112,0.2581988897471611,0.2392550744586321,0.22783059421644175,0.22271770159368692,0.20908334939572668,0.259160527674408,0.2465984809580359,0.21442250696755893,0.12499999999999997,0.21764287503300347,0.24873416908154547,0.2390457218668787,0.17857142857142855,0.3031695312954162,0.266500895444513,0.0,0.23490461932490847,0.1889822365046136,0.19867985355975656,0.20016019225635887,0.1743714581157289,0.2525907427704613,0.21650635094610968,0.26940795304016235,0.16222142113076252,0.17928429140015903,0.21213203435596426,0.19287918745261487,0.23717082451262841,0.24174688920761406,0.9999999999999998,0.3061862178478973,0.37688918072220445,0.21538744758532144,0.18749999999999997,0.22116293423234568,0.23281653683320871,0.32732683535398854,0.2199706725320299,0.0,0.23281653683320871,0.21320071635561041,0.17766726362967536,0.0,0.062499999999999986,0.1889822365046136
Pediculosis,0.21281413268968719,0.24313226954193243,0.21081851067789198,0.2547623326825341,0.24494897427831783,0.07216878364870323,0.2664693550105966,0.2247332874877474,0.2182178902359924,0.22821773229381925,0.27914526311954135,0.30429030972509236,0.23917230155373032,0.24759378423606918,0.3405026123034995,0.25264557631995577,0.2518277005725966,0.20412414523193154,0.24072846024282474,0.23570226039551587,0.22443960062421744,0.2680281337094488,0.16666666666666666,0.28213824634343937,0.3009646327144231,0.22610781582306735,0.23800827732435356,0.25000000000000006,0.41079191812887467,0.19245008972987526,0.2842676218074806,0.25615775978928007,0.21757663733553984,0.3061862178478973,0.2727723627949905,0.22116293423234573,0.10206207261596575,0.24485105343719596,0.16012815380508716,0.20016019225635895,0.2724746304565331,0.28867513459481287,0.360667853866973,0.21997067253202995,0.18330889377669163,0.16169041669088866,0.3689323936863109,0.2790727860929738,0.29232170189900375,0.29095718698132317,0.25607375986579206,0.3526728079292992,0.302020224846311,0.2626128657194452,0.10206207261596575,0.26655699499159163,0.2611164839335468,0.29277002188456,0.262445329583912,0.2970442628930023,0.30463589792247125,0.0,0.246598480958036,0.2314550249431379,0.24333213169614387,0.26148818018424536,0.2372894989381248,0.2651650429449554,0.29462782549439487,0.21997067253202995,0.1986798535597566,0.14638501094227999,0.23094010767585035,0.22047927592204924,0.32274861218395146,0.2960782627318961,0.3061862178478973,1.0000000000000004,0.49236596391733095,0.2637946717922472,0.2551551815399144,0.42135048580019224,0.27156272329678427,0.3118047822311618,0.2394737360356999,0.10206207261596575,0.2987189956264627,0.2393567769390846,0.23210354127426383,0.10206207261596575,0.10206207261596575,0.15430334996209194
Rosacea,0.15717365336548283,0.29927513563105457,0.3308620512686472,0.35540285425301354,0.27136021011998723,0.053300179088902604,0.29520099187699905,0.29875775863918147,0.08058229640253801,0.2359699518621347,0.292063456416221,0.42699324622671997,0.29440075199207233,0.3428627406618708,0.31434730673096567,0.3109852067855614,0.23671083265488554,0.21105794120443452,0.3232540919176179,0.31914236925211265,0.3499369976247847,0.3167230329859583,0.17232808737106578,0.23441951748178044,0.35564337957950964,0.31728420915785555,0.3515615246553261,0.3077287274483318,0.337099931231621,0.35533452725935066,0.3149183286488867,0.32161457389956005,0.3213819923028136,0.37688918072220445,0.34247475971078656,0.2540839030242197,0.0753778361444409,0.3616689748253365,0.17739371879672478,0.23652495839563303,0.28747978728803447,0.27411520674292766,0.33296357910601343,0.1895356263758588,0.3790712527517176,0.2089785019092862,0.31139957766460913,0.35038515038579343,0.33365418559101534,0.24174688920761403,0.3152050090256394,0.36465258274943624,0.32219303811279626,0.33941679651349876,0.1507556722888818,0.2843611155188746,0.27855721683106416,0.3243374865704012,0.3015113445777636,0.2925089696508522,0.2892709559399512,0.0,0.32377786340654113,0.1709408646894569,0.2995211489365769,0.3379631847096872,0.21029989116983444,0.26111648393354675,0.26111648393354675,0.3519947346980235,0.14673479641335552,0.2162249910469341,0.12792042981336624,0.27914526311954124,0.23836564731139803,0.3401506715249037,0.37688918072220445,0.49236596391733095,0.9999999999999996,0.28141428868203233,0.3015113445777636,0.22227711223719349,0.4011247260601096,0.296078262731896,0.17686307531415274,0.1507556722888818,0.28078730824207676,0.3374827819299431,0.2357022603955158,0.1507556722888818,0.22613350843332267,0.11396057645963795
Fibromyalgia,0.2844387870471807,0.6057383073225613,0.5190527984320453,0.5874210089134764,0.516929874204771,0.20306923302672383,0.5857766337309345,0.5375032239101825,0.2686353447586677,0.27291855210387267,0.5809143719728413,0.5565397925255441,0.5047390303213011,0.4463117938440875,0.37426156190418486,0.5776034930040777,0.4911853506503526,0.44513405834299735,0.5619043171804916,0.3592448913255271,0.543817805718312,0.4996443811783393,0.31655360615069633,0.3969416858357743,0.44460005244466205,0.5805547607631573,0.6316583246365005,0.17586311452816478,0.38529677944076124,0.13537948868448255,0.4624277513078459,0.5135551964969431,0.5704770577113142,0.21538744758532144,0.5180824506060019,0.4753760297279642,0.21538744758532144,0.5856196564003565,0.25344572266626864,0.33792763022169137,0.4107277469313995,0.5076730825668091,0.4439972046386437,0.3997421849554904,0.41263709414760297,0.3696599434920134,0.25952639921602266,0.4907860934236266,0.5140860494013252,0.3453883004040011,0.5704297668131838,0.40934611351814226,0.41311057971531295,0.5849962754207859,0.21538744758532144,0.46877543338489686,0.4796168070227243,0.5148744788909768,0.42051835004753196,0.34826086150057556,0.35205914558051044,0.07179581586177382,0.5396854014121986,0.24422640935816575,0.5230273466594172,0.5978196351335431,0.30045938636222114,0.4145133361448388,0.24870800168690352,0.43842691253182814,0.23293638560678978,0.36041213522368365,0.2436830796320686,0.5317600752351932,0.20433447413392494,0.3702701897110716,0.21538744758532144,0.2637946717922472,0.28141428868203233,1.000000000000001,0.4846217570669732,0.2752286038943148,0.6113006887516504,0.3603440236979457,0.40008867213587057,0.21538744758532144,0.43937237004024843,0.6046233152360946,0.5000260328534786,0.21538744758532144,0.3051322174125387,0.24422640935816575
Sepsis,0.4300609789927165,0.6079572920571944,0.6374285090633032,0.6327049113194012,0.33749999999999997,0.35355339059327384,0.584722915211952,0.6399351884796963,0.20044593143431824,0.44721359549995776,0.6552733146429174,0.6056017439061923,0.6509445549041185,0.5875259837736494,0.49522173338555225,0.5801744510205705,0.5257238944612909,0.39999999999999986,0.6633696309308851,0.4209845712841019,0.6337539925983325,0.6401188601911466,0.377629668679073,0.5507161213081165,0.5989829468792689,0.6784647501365959,0.6757486485040543,0.2041241452319315,0.3773364712030895,0.2357022603955158,0.43519413988924427,0.6980445832162004,0.7025272955116888,0.18749999999999997,0.5929858804931908,0.5944051496109847,0.09374999999999999,0.6972211672884772,0.2696596858150031,0.44126130406091385,0.5124861417195055,0.4040610178208841,0.40031428202131863,0.4602385864436104,0.5500412374569976,0.3836821729034611,0.3066111815747539,0.5895928620587713,0.6997653965219274,0.6013377943029542,0.659919321530262,0.5939095425871844,0.5548465821555802,0.6231654108744674,0.18749999999999997,0.598517906340759,0.621835422703863,0.6723160927505955,0.49999999999999944,0.3486449609897287,0.5063517013445744,0.12499999999999997,0.604040449692621,0.30709613431999716,0.5132562883627039,0.4903924710280788,0.4504596001322996,0.51420258349701,0.3969283100678679,0.44901325506693696,0.24333213169614382,0.4780914437337572,0.3358757210636102,0.5207738061220597,0.316227766016838,0.6144400100693518,0.18749999999999997,0.25515518153991446,0.3015113445777637,0.4846217570669728,1.0000000000000013,0.3870351349066051,0.6319305999758515,0.3955199260527361,0.4307759003752249,0.09374999999999999,0.5986710947139646,0.546326835661251,0.47081824861863925,0.09374999999999999,0.28125000000000006,0.25985057519384375
Intrahepatic Cholangiocarcinoma,0.09223131928520187,0.24879232829262007,0.38069349381344064,0.3475908485465507,0.32437230354077373,0.20851441405707477,0.30475183592957095,0.2921908521346045,0.31524416249564025,0.3296902366978935,0.3528539766727237,0.30771088758470067,0.3647108463890805,0.29061619210643236,0.43041282333094205,0.24331962586898948,0.18189895538435813,0.2653955210788148,0.3003413017738727,0.2837521769195829,0.32423223344850916,0.3097612370649466,0.024077170617153837,0.3821113515845008,0.41304347826086973,0.29397796880997545,0.3125763218963634,0.18057877962865385,0.39562828403747224,0.13900960937138318,0.3849952517545091,0.38855590750332764,0.2714562724616006,0.2211629342323457,0.39405520311955045,0.1774992567234187,0.14744195615489714,0.33603327359564156,0.2313259727864961,0.17349447958987207,0.5060894014039802,0.2978777343672496,0.29308032406162626,0.29129492773280685,0.3442576418660445,0.11679143249475675,0.4187628431947845,0.34268343735361545,0.4222967695031459,0.4465958968688238,0.30827658034323785,0.48400771200703446,0.3393503158946038,0.2687264279029387,0.2211629342323457,0.3208969123804187,0.31434730673096584,0.37007637284637684,0.2948839123097943,0.28607941594086056,0.3772167680771589,0.0,0.3760349343306477,0.2786391062876764,0.19529164171612676,0.2833152987899314,0.3085160265859774,0.2979397857655621,0.297939785765562,0.2118508565329504,0.2870189239409639,0.21147221305507238,0.3336230624913196,0.36401260415463216,0.4196271637081411,0.4752484565217577,0.2211629342323457,0.42135048580019224,0.2222771122371935,0.27522860389431486,0.3870351349066051,1.0000000000000004,0.2942307909934026,0.3539191986482828,0.19459743752898473,0.07372097807744857,0.3138461770596294,0.26719521072132096,0.16765189692318172,0.07372097807744857,0.14744195615489714,0.2786391062876764
Osteoporosis,0.34675431257552786,0.6140386495146536,0.6268924152476116,0.6364923662817337,0.3991140631426437,0.23518021709589937,0.6440319791241539,0.6737621865643528,0.24889134708717228,0.37185257331795607,0.6064435827851189,0.6643765976614138,0.6148626653124576,0.5950495945187539,0.4577156925996968,0.5968993503886934,0.5296885252367298,0.4257216673521533,0.6204480253916422,0.4864604026736269,0.6013677010567294,0.5677343093002808,0.3584627947517552,0.48269485229618125,0.5590385028874644,0.6263050330807175,0.7262531043938059,0.24440645096710586,0.4610971909142656,0.21950153595617272,0.40528156999648374,0.6010234459947094,0.6381256049344349,0.23281653683320877,0.6311173443996144,0.496492765356198,0.13303802104754786,0.6542854017151536,0.28699992765705223,0.4435453427427171,0.4566483936579767,0.6585046078685179,0.5288973008492978,0.44204517809885163,0.5137281799527195,0.36883635505558415,0.37785296261499945,0.5547518055786188,0.6321827403916817,0.48593072526543163,0.6189067795866097,0.4712021177177007,0.5905255301997929,0.5990532658953787,0.13303802104754786,0.5115344005476484,0.5200030254809493,0.6280928530967775,0.4656330736664174,0.3549310554720023,0.45382082223791986,0.06651901052377393,0.6696695504981431,0.326843695850275,0.4757755417129189,0.6603971135830102,0.4020992510581273,0.47045841574357317,0.36484530200522025,0.45399234507449626,0.34530586942012026,0.41342820710167716,0.30103067788275123,0.6055822634389353,0.2734570552425864,0.525304952998169,0.23281653683320877,0.27156272329678427,0.4011247260601098,0.6113006887516496,0.6319305999758512,0.2942307909934026,0.9999999999999976,0.36289095342709315,0.41945730245761903,0.1662975263094348,0.5575221238938046,0.5814579284923336,0.4065478199214699,0.1662975263094348,0.29933554735698276,0.35198551860798843
Miscarriage,0.25025866535630953,0.33572913358494283,0.3944053188733076,0.4387899611848816,0.34914862437758776,0.1543033499620919,0.367954142217296,0.44446248159647556,0.3499271061118826,0.3415650255319866,0.3854576667590451,0.3740950279636043,0.4687575665248872,0.3474041668898255,0.45501575519328996,0.33761185245475767,0.33040039419645845,0.3927922024247862,0.4562105641233375,0.41996052556580793,0.38656359678167757,0.34384095303675155,0.17817416127494953,0.414725399598076,0.386093671252672,0.42300898964085065,0.38166232669886047,0.22271770159368703,0.6099375455928331,0.25717224993681986,0.3608751587888534,0.31492078863122225,0.42290765313036727,0.32732683535398854,0.3061862178478972,0.31524416249564013,0.10910894511799618,0.4188108584012182,0.2567762955065478,0.21398024625545645,0.41612518928823944,0.37473670705079454,0.3132757502627219,0.2743516305843672,0.29394817562610764,0.28088828020593787,0.25354627641855493,0.4624291042500447,0.3977336928089952,0.4276886852478563,0.38781868280318765,0.4335765541252613,0.35874800166708753,0.4094197370337644,0.3818813079129867,0.4116109314598472,0.4807501753725431,0.45643546458763823,0.3429138275137022,0.344016480616226,0.3721936841593883,0.21821789023599236,0.4247289493249551,0.329914439536929,0.44800681758746186,0.36689969285267127,0.2790404591875125,0.314970394174356,0.22047927592204927,0.2743516305843672,0.4601950115131126,0.2869022920265155,0.3394673699166022,0.420896893563421,0.31052950170405935,0.4923659639173308,0.32732683535398854,0.31180478223116187,0.296078262731896,0.36034402369794577,0.395519926052736,0.35391919864828275,0.36289095342709293,0.9999999999999997,0.24000768036865963,0.16366341767699427,0.4209535059754278,0.4070868420493309,0.2636371929462334,0.16366341767699427,0.21821789023599236,0.2886751345948129
Huntington's Disease,0.48924859618940664,0.5822379293804538,0.4070393145437296,0.3965577694562658,0.29329423004270666,0.2073903389460851,0.4945461928714339,0.46821416370660024,0.11757927025044307,0.3115172719973778,0.5013596929192878,0.37163464027757315,0.3913824781637467,0.3779878293802062,0.21404626083286557,0.6655217805965558,0.657884948655265,0.29329423004270666,0.5109721831896267,0.29633362966711124,0.42102121912742696,0.4139977555964016,0.5986843400892496,0.3293779121608172,0.3351400312999181,0.4467117880666805,0.5129705824045553,0.11973686801784995,0.26233033431358127,0.13826022596405668,0.4084477765693244,0.4232670846837923,0.49025023976741106,0.21997067253202995,0.3233429931887183,0.5649356174212015,0.07332355751067664,0.44856078352244805,0.1437993271357627,0.37387825055298296,0.20973380699048363,0.34071269969713974,0.2591114353005056,0.4609254892333935,0.27655529354003633,0.5082079821805372,0.17038855027411948,0.45110656830313883,0.4200202204684112,0.24822290386204657,0.5902332972667854,0.3040411496869082,0.39779251381258485,0.6446110618699905,0.03666177875533832,0.41491709647105723,0.33349621305638516,0.48201127521215076,0.429466551133963,0.14226859880591575,0.20322425483123485,0.07332355751067664,0.3936923969049948,0.19399589841579268,0.5827165467480653,0.317011479154356,0.25571071274738394,0.5397505397508098,0.12700012700019053,0.3028938929248016,0.14273582042094196,0.2103321928198476,0.14517323726225959,0.2828517638758878,0.1391216687280505,0.3308805160983777,0.21997067253202995,0.23947373603569996,0.17686307531415277,0.40008867213587074,0.43077590037522523,0.1945974375289848,0.41945730245761875,0.24000768036865974,0.9999999999999998,0.07332355751067664,0.5072506913440973,0.48461168459756016,0.5523531028746382,0.07332355751067664,0.21997067253202998,0.3048506975105314
